timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764047525326,84,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-247,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,84,0,0
1764047525362,100,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-66,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,100,0,0
1764047525436,92,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-258,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,92,0,0
1764047525462,88,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-56,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,88,0,0
1764047495506,30086,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-87,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30086,0,0
1764047495513,30096,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-279,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30096,0,0
1764047525526,86,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-248,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,86,0,0
1764047525449,174,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-269,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,174,0,85
1764047525546,85,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-77,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,85,0,0
1764047495558,30086,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-280,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30086,0,0
1764047525634,81,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-259,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,81,0,0
