timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764046158947,1681,POST - Login,200,OK,Authentication Thread Group 1-161,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1681,0,0
1764046158368,2261,POST - Login,200,OK,Authentication Thread Group 1-263,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,2261,0,0
1764046138351,22307,POST - Login,200,OK,Authentication Thread Group 1-186,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,22307,0,0
1764046138665,21998,POST - Login,200,OK,Authentication Thread Group 1-52,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,21998,0,0
1764046139428,21246,POST - Login,200,OK,Authentication Thread Group 1-69,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,21246,0,0
1764046138534,22142,POST - Login,200,OK,Authentication Thread Group 1-86,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,22142,0,0
1764046137739,22939,POST - Login,200,OK,Authentication Thread Group 1-237,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,22939,0,0
1764046136747,23933,POST - Login,200,OK,Authentication Thread Group 1-115,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,23933,0,0
1764046136741,23945,POST - Login,200,OK,Authentication Thread Group 1-258,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,23945,0,0
1764046137499,23187,POST - Login,200,OK,Authentication Thread Group 1-21,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,23187,0,99
1764046140356,20335,POST - Login,200,OK,Authentication Thread Group 1-159,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,20335,0,0
1764046140357,20334,POST - Login,200,OK,Authentication Thread Group 1-226,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,20334,0,0
1764046158947,1907,POST - Login,200,OK,Authentication Thread Group 1-202,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,1907,0,100
1764046160190,664,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-114,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,664,0,91
1764046160178,676,GET - Auth Check,401,Unauthorized,Authentication Thread Group 1-139,text,false,,398,213,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/check,676,0,96
1764046159882,982,POST - Login,200,OK,Authentication Thread Group 1-148,text,true,,819,308,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,982,0,0
